1.35351E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime
1.35351E+12,f10275b665c34,5,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,kitten,none,8.388
1.35351E+12,c1de0a4d6ea77,5,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,5.542
1.35352E+12,f15393a8c6b110,5,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,7.847
1.35352E+12,h1589ff72bd125,5,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,pets,none,6.735
1.35351E+12,h1b622cfe3c37,6,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touch,kitten,none,16.638
1.35351E+12,j29a103792h57,6,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,animals,none,17.976
1.35351E+12,b112f50a07f62,6,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,nice,kitty,none,5.489
1.35351E+12,a873b031di80,6,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,7.945
1.35351E+12,c2df077c10g91,6,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,purr,none,5.824
1.35352E+12,b34146c379f102,6,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,8.551
1.35352E+12,b34f7b2fa3i144,6,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,9.399
1.35351E+12,f21e3abc0cg8,7,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mtouch,kitten,none,7.111
1.35351E+12,i13a5e2f60f50,7,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,pets,none,9.121
1.35351E+12,hab993c7db49,7,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.507
1.35351E+12,c10344ccai47,7,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,joy,joy,none,21.34
1.35351E+12,d1de0ca994j73,7,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,9.615
1.35352E+12,i189f41130f93,7,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,10.478
1.35352E+12,i1cebdd247h101,7,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,kick,pig,none,18.222
1.35352E+12,d3df547c1e126,7,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,6.074
1.35352E+12,g26125a159f130,7,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,pets,none,27.43
1.35351E+12,f3cdba4da3h17,8,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,5.34
1.35351E+12,f20ebd4d07c26,8,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,5.672
1.35351E+12,j58cb1481c58,8,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,5.346
1.35351E+12,j3708afc66d65,8,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Talks,none,21.386
1.35351E+12,d276a5c814b66,8,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,8.12
1.35352E+12,cc59249dfh124,8,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,pig,none,19.373
1.35351E+12,i2c9bbbd60b14,9,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,kitten,pet,none,6.754
1.35351E+12,h1ec5b4368a27,9,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,cute,critters,none,11.56
1.35351E+12,d3ca2a9c8db36,9,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,7.424
1.35351E+12,iadff15f5b67,9,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.012
1.35351E+12,f35df49326d72,9,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,8.092
1.35351E+12,d320280bf3e86,9,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,5.646
1.35351E+12,d1f1086451e87,9,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.391
1.35352E+12,a30f37480fj103,9,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,5.27
1.35352E+12,d3cd9c1ebb112,9,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,7.893
1.35352E+12,e3844821bca131,9,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,10.215
1.35351E+12,h323e457b9j1,10,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,touches,none,7.262
1.35351E+12,d27f05317bb22,10,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,cat,none,7.825
1.35351E+12,c3cb2614b5a23,10,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,threesome,animals,none,8.022
1.35351E+12,d1bcc14e98e30,10,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,people,animals,none,7.953
1.35351E+12,g303eb302f42,10,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,5.677
1.35351E+12,da75c7acfj63,10,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.032
1.35351E+12,i300dd5e1eb83,10,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,14.453
1.35352E+12,d3e3162d8ac123,10,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,touches,none,5.914
1.35352E+12,g2b92625ch132,10,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Touching,kitten,none,7.359
1.35352E+12,b158b3ad37c133,10,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pick,kitten,none,9.036
1.35351E+12,c2809c51aca40,11,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,touches,none,6.264
1.35351E+12,a380ac904ba48,11,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,4.917
1.35351E+12,e16b76e266j85,11,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,5.758
1.35352E+12,h17967ac64e96,11,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,viewing,animals,none,16.608
1.35352E+12,j2169f7b20e111,11,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.204
1.35351E+12,i13a5e2f60f50,0,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,zach,smiles,bad input,51.797
1.35351E+12,d2e8169fd3e71,0,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,bad input,31.272
1.35352E+12,i285a0f81ai120,0,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,made,mess,bad input,55.601
1.35351E+12,c10344ccai47,4,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,good,good,bad input,20.676
1.35351E+12,d24bf2a3d0d10,0,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,daughter,dishwashes,none,17.295
1.35351E+12,f3cdba4da3h17,0,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,washes,none,11.183
1.35351E+12,da75c7acfj63,0,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,11.487
1.35351E+12,d276a5c814b66,0,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,bowl,none,11.71
1.35351E+12,f20136b2e4g97,0,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,washes,none,9.059
1.35352E+12,f350cd72bfe118,0,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,9.052
1.35352E+12,d1d235fc8a128,0,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,9.395
1.35352E+12,g3b8dcf173h138,0,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,33.853
1.35351E+12,d25f6197e7d7,1,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,see,bowl,none,16.46
1.35351E+12,h3f6abaa1i19,1,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,10.703
1.35351E+12,c3cb2614b5a23,1,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,gathering,bowl,none,9.788
1.35351E+12,h39892a2fdc39,1,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,wash,bowl,none,4.867
1.35351E+12,g187df9288i45,1,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,bowl,wash,none,6.451
1.35351E+12,b112f50a07f62,1,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,dinner,time,none,8.126
1.35351E+12,j3708afc66d65,1,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Zack,speaks,none,15.887
1.35351E+12,d320280bf3e86,1,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,24.336
1.35351E+12,d1f1086451e87,1,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,8.125
1.35352E+12,j2169f7b20e111,1,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,7.299
1.35352E+12,c99078384i114,1,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,6.24
1.35352E+12,h1589ff72bd125,1,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,cleans,none,6.86
1.35352E+12,d3df547c1e126,1,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,bowl,none,11.692
1.35352E+12,a23fcf13ef142,1,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,15.966
1.35351E+12,f21e3abc0cg8,2,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jwash,bowl,none,8.069
1.35351E+12,a380ac904ba48,2,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Washes,Bowl,none,6.31
1.35351E+12,j117b9dbeca76,2,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,wash,bowl,none,5.856
1.35351E+12,c1de0a4d6ea77,3,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,6.194
1.35351E+12,hb6b438f0f95,3,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,6.898
1.35352E+12,g26125a159f130,3,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,cleans,none,7.289
1.35351E+12,i2c9bbbd60b14,4,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Wash,bowl,none,4.97
1.35351E+12,b2aa3461a3b53,4,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,16.748
1.35351E+12,c2df077c10g91,4,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,bowl,none,6.838
1.35352E+12,j3909c747eb106,4,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,bowl,none,11.848
1.35352E+12,b158b3ad37c133,4,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,pick,dish,none,8.555
1.35352E+12,b34f7b2fa3i144,4,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,9.533
1.35351E+12,hcb7212b6d3,5,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,wash,bowl,none,8.739
